zip,type,primary_city,state
43618,STANDARD,Oregon,OH
43619,STANDARD,Northwood,OH
43620,STANDARD,Toledo,OH
43623,STANDARD,Toledo,OH
43635,PO BOX,Toledo,OH
43652,UNIQUE,Toledo,OH
43654,UNIQUE,Toledo,OH
43656,UNIQUE,Toledo,OH
43657,UNIQUE,Toledo,OH
43659,UNIQUE,Toledo,OH
43660,UNIQUE,Toledo,OH
43661,UNIQUE,Toledo,OH
43666,UNIQUE,Toledo,OH
43667,UNIQUE,Toledo,OH
43681,UNIQUE,Toledo,OH
43682,UNIQUE,Toledo,OH
43697,PO BOX,Toledo,OH
43699,PO BOX,Toledo,OH
43701,STANDARD,Zanesville,OH
43702,PO BOX,Zanesville,OH
43711,PO BOX,Ava,OH
43713,STANDARD,Barnesville,OH
43716,STANDARD,Beallsville,OH
43717,PO BOX,Belle Valley,OH
43718,STANDARD,Belmont,OH
43719,STANDARD,Bethesda,OH
43720,STANDARD,Blue Rock,OH
43721,PO BOX,Brownsville,OH
43722,PO BOX,Buffalo,OH
43723,STANDARD,Byesville,OH
43724,STANDARD,Caldwell,OH
43725,STANDARD,Cambridge,OH
43727,STANDARD,Chandlersville,OH
43728,STANDARD,Chesterhill,OH
43730,STANDARD,Corning,OH
43731,STANDARD,Crooksville,OH
43732,STANDARD,Cumberland,OH
43733,PO BOX,Derwent,OH
43734,STANDARD,Duncan Falls,OH
43735,PO BOX,East Fultonham,OH
43736,PO BOX,Fairview,OH
43738,PO BOX,Fultonham,OH
43739,STANDARD,Glenford,OH
43740,PO BOX,Gratiot,OH
43746,STANDARD,Hopewell,OH
43747,STANDARD,Jerusalem,OH
43748,STANDARD,Junction City,OH
43749,STANDARD,Kimbolton,OH
43750,PO BOX,Kipling,OH
43752,PO BOX,Laings,OH
43754,STANDARD,Lewisville,OH
43755,STANDARD,Lore City,OH
43756,STANDARD,Mcconnelsville,OH
43757,PO BOX,Malaga,OH
43758,STANDARD,Malta,OH
43759,PO BOX,Morristown,OH
43760,STANDARD,Mount Perry,OH
43761,PO BOX,Moxahala,OH
43762,STANDARD,New Concord,OH
43764,STANDARD,New Lexington,OH
43766,STANDARD,New Straitsville,OH
43767,STANDARD,Norwich,OH
43768,PO BOX,Old Washington,OH
43771,STANDARD,Philo,OH
43772,STANDARD,Pleasant City,OH
43773,STANDARD,Quaker City,OH
43777,STANDARD,Roseville,OH
43778,STANDARD,Salesville,OH
43779,STANDARD,Sarahsville,OH
43780,STANDARD,Senecaville,OH
43782,STANDARD,Shawnee,OH
43783,STANDARD,Somerset,OH
43786,PO BOX,Stafford,OH
43787,STANDARD,Stockport,OH
43788,STANDARD,Summerfield,OH
43789,PO BOX,Sycamore Valley,OH
43791,PO BOX,White Cottage,OH
43793,STANDARD,Woodsfield,OH
43802,STANDARD,Adamsville,OH
43803,PO BOX,Bakersville,OH
43804,STANDARD,Baltic,OH
43805,PO BOX,Blissfield,OH
43811,STANDARD,Conesville,OH
43812,STANDARD,Coshocton,OH
43821,STANDARD,Dresden,OH
43822,STANDARD,Frazeysburg,OH
43824,STANDARD,Fresno,OH
43828,PO BOX,Keene,OH
43830,STANDARD,Nashport,OH
43832,STANDARD,Newcomerstown,OH
43836,PO BOX,Plainfield,OH
43837,STANDARD,Port Washington,OH
43840,STANDARD,Stone Creek,OH
43842,PO BOX,Trinway,OH
43843,STANDARD,Walhonding,OH
43844,STANDARD,Warsaw,OH
43845,STANDARD,West Lafayette,OH
43901,STANDARD,Adena,OH
43902,STANDARD,Alledonia,OH
43903,STANDARD,Amsterdam,OH
43905,PO BOX,Barton,OH
43906,STANDARD,Bellaire,OH
43907,STANDARD,Cadiz,OH
43908,STANDARD,Bergholz,OH
43909,PO BOX,Blaine,OH
43910,STANDARD,Bloomingdale,OH
43912,STANDARD,Bridgeport,OH
43913,STANDARD,Brilliant,OH
43914,PO BOX,Cameron,OH
43915,STANDARD,Clarington,OH
43916,PO BOX,Colerain,OH
43917,STANDARD,Dillonvale,OH
43920,STANDARD,East Liverpool,OH
43925,PO BOX,East Springfield,OH
43926,PO BOX,Empire,OH
43927,PO BOX,Fairpoint,OH
43928,PO BOX,Glencoe,OH
43930,STANDARD,Hammondsville,OH
43931,PO BOX,Hannibal,OH
43932,STANDARD,Irondale,OH
43933,STANDARD,Jacobsburg,OH
43934,PO BOX,Lansing,OH
43935,STANDARD,Martins Ferry,OH
43937,PO BOX,Maynard,OH
43938,STANDARD,Mingo Junction,OH
43939,PO BOX,Mount Pleasant,OH
43940,PO BOX,Neffs,OH
43941,PO BOX,Piney Fork,OH
43942,STANDARD,Powhatan Point,OH
43943,STANDARD,Rayland,OH
43944,STANDARD,Richmond,OH
43945,STANDARD,Salineville,OH
43946,STANDARD,Sardis,OH
43947,STANDARD,Shadyside,OH
43948,PO BOX,Smithfield,OH
43950,STANDARD,Saint Clairsville,OH
43951,PO BOX,Lafferty,OH
43952,STANDARD,Steubenville,OH
43953,STANDARD,Steubenville,OH
43961,PO BOX,Stratton,OH
43962,PO BOX,Summitville,OH
43963,STANDARD,Tiltonsville,OH
43964,STANDARD,Toronto,OH
43967,PO BOX,Warnock,OH
43968,STANDARD,Wellsville,OH
43970,PO BOX,Wolf Run,OH
43971,STANDARD,Yorkville,OH
43972,PO BOX,Bannock,OH
43973,STANDARD,Freeport,OH
43974,PO BOX,Harrisville,OH
43976,STANDARD,Hopedale,OH
43977,STANDARD,Flushing,OH
43981,PO BOX,New Athens,OH
43983,STANDARD,Piedmont,OH
43984,PO BOX,New Rumley,OH
43985,PO BOX,Holloway,OH
43986,STANDARD,Jewett,OH
43988,STANDARD,Scio,OH
44001,STANDARD,Amherst,OH
44003,STANDARD,Andover,OH
44004,STANDARD,Ashtabula,OH
44005,PO BOX,Ashtabula,OH
44010,STANDARD,Austinburg,OH
44011,STANDARD,Avon,OH
44012,STANDARD,Avon Lake,OH
44017,STANDARD,Berea,OH
44021,STANDARD,Burton,OH
44022,STANDARD,Chagrin Falls,OH
44023,STANDARD,Chagrin Falls,OH
44024,STANDARD,Chardon,OH
44026,STANDARD,Chesterland,OH
44028,STANDARD,Columbia Station,OH
44030,STANDARD,Conneaut,OH
44032,STANDARD,Dorset,OH
44033,PO BOX,East Claridon,OH
44035,STANDARD,Elyria,OH
44036,PO BOX,Elyria,OH
44039,STANDARD,North Ridgeville,OH
44040,STANDARD,Gates Mills,OH
44041,STANDARD,Geneva,OH
44044,STANDARD,Grafton,OH
44045,PO BOX,Grand River,OH
44046,STANDARD,Huntsburg,OH
44047,STANDARD,Jefferson,OH
44048,STANDARD,Kingsville,OH
44049,PO BOX,Kipton,OH
44050,STANDARD,Lagrange,OH
44052,STANDARD,Lorain,OH
44053,STANDARD,Lorain,OH
44054,STANDARD,Sheffield Lake,OH
44055,STANDARD,Lorain,OH
44056,STANDARD,Macedonia,OH
44057,STANDARD,Madison,OH
44060,STANDARD,Mentor,OH
44061,PO BOX,Mentor,OH
44062,STANDARD,Middlefield,OH
44064,STANDARD,Montville,OH
44065,STANDARD,Newbury,OH
44067,STANDARD,Northfield,OH
44068,PO BOX,North Kingsville,OH
44070,STANDARD,North Olmsted,OH
44072,STANDARD,Novelty,OH
44073,UNIQUE,Novelty,OH
44074,STANDARD,Oberlin,OH
44076,STANDARD,Orwell,OH
44077,STANDARD,Painesville,OH
44080,PO BOX,Parkman,OH
44081,STANDARD,Perry,OH
44082,STANDARD,Pierpont,OH
44084,STANDARD,Rock Creek,OH
44085,STANDARD,Rome,OH
44086,STANDARD,Thompson,OH
44087,STANDARD,Twinsburg,OH
44088,PO BOX,Unionville,OH
44089,STANDARD,Vermilion,OH
44090,STANDARD,Wellington,OH
44092,STANDARD,Wickliffe,OH
44093,STANDARD,Williamsfield,OH
44094,STANDARD,Willoughby,OH
44095,STANDARD,Eastlake,OH
44096,PO BOX,Willoughby,OH
44097,PO BOX,Eastlake,OH
44099,STANDARD,Windsor,OH
44101,PO BOX,Cleveland,OH
44102,STANDARD,Cleveland,OH
44103,STANDARD,Cleveland,OH
44104,STANDARD,Cleveland,OH
44105,STANDARD,Cleveland,OH
44106,STANDARD,Cleveland,OH
44107,STANDARD,Lakewood,OH
44108,STANDARD,Cleveland,OH
44109,STANDARD,Cleveland,OH
44110,STANDARD,Cleveland,OH
44111,STANDARD,Cleveland,OH
44112,STANDARD,Cleveland,OH
44113,STANDARD,Cleveland,OH
44114,STANDARD,Cleveland,OH
44115,STANDARD,Cleveland,OH
44116,STANDARD,Rocky River,OH
44117,STANDARD,Euclid,OH
44118,STANDARD,Cleveland,OH
44119,STANDARD,Cleveland,OH
44120,STANDARD,Cleveland,OH
44121,STANDARD,Cleveland,OH
44122,STANDARD,Beachwood,OH
44123,STANDARD,Euclid,OH
44124,STANDARD,Cleveland,OH
44125,STANDARD,Cleveland,OH
44126,STANDARD,Cleveland,OH
44127,STANDARD,Cleveland,OH
44128,STANDARD,Cleveland,OH
44129,STANDARD,Cleveland,OH
44130,STANDARD,Cleveland,OH
44131,STANDARD,Independence,OH
44132,STANDARD,Euclid,OH
44133,STANDARD,North Royalton,OH
44134,STANDARD,Cleveland,OH
44135,STANDARD,Cleveland,OH
44136,STANDARD,Strongsville,OH
44137,STANDARD,Maple Heights,OH
44138,STANDARD,Olmsted Falls,OH
44139,STANDARD,Solon,OH
44140,STANDARD,Bay Village,OH
44141,STANDARD,Brecksville,OH
44142,STANDARD,Brookpark,OH
44143,STANDARD,Cleveland,OH
44144,STANDARD,Cleveland,OH
44145,STANDARD,Westlake,OH
44146,STANDARD,Bedford,OH
44147,STANDARD,Broadview Heights,OH
44149,STANDARD,Strongsville,OH
44178,UNIQUE,Cleveland,OH
44181,PO BOX,Cleveland,OH
44185,UNIQUE,Cleveland,OH
44188,UNIQUE,Cleveland,OH
44189,UNIQUE,Cleveland,OH
44190,UNIQUE,Cleveland,OH
44191,UNIQUE,Cleveland,OH
44192,UNIQUE,Cleveland,OH
44193,UNIQUE,Cleveland,OH
44194,UNIQUE,Cleveland,OH
44195,UNIQUE,Cleveland,OH
44197,UNIQUE,Cleveland,OH
44198,UNIQUE,Cleveland,OH
44199,PO BOX,Cleveland,OH
44201,STANDARD,Atwater,OH
44202,STANDARD,Aurora,OH
44203,STANDARD,Barberton,OH
44210,PO BOX,Bath,OH
44211,PO BOX,Brady Lake,OH
44212,STANDARD,Brunswick,OH
44214,STANDARD,Burbank,OH
44215,STANDARD,Chippewa Lake,OH
44216,STANDARD,Clinton,OH
44217,STANDARD,Creston,OH
44221,STANDARD,Cuyahoga Falls,OH
44222,PO BOX,Cuyahoga Falls,OH
44223,STANDARD,Cuyahoga Falls,OH
44224,STANDARD,Stow,OH
44230,STANDARD,Doylestown,OH
44231,STANDARD,Garrettsville,OH
44232,PO BOX,Green,OH
44233,STANDARD,Hinckley,OH
44234,STANDARD,Hiram,OH
44235,STANDARD,Homerville,OH
44236,STANDARD,Hudson,OH
44237,UNIQUE,Hudson,OH
44240,STANDARD,Kent,OH
44241,STANDARD,Streetsboro,OH
44242,UNIQUE,Kent,OH
44243,STANDARD,Kent,OH
44250,PO BOX,Lakemore,OH
44251,PO BOX,Westfield Center,OH
44253,STANDARD,Litchfield,OH
44254,STANDARD,Lodi,OH
44255,STANDARD,Mantua,OH
44256,STANDARD,Medina,OH
44258,PO BOX,Medina,OH
44260,STANDARD,Mogadore,OH
44262,STANDARD,Munroe Falls,OH
44264,STANDARD,Peninsula,OH
44265,PO BOX,Randolph,OH
44266,STANDARD,Ravenna,OH
44270,STANDARD,Rittman,OH
44272,STANDARD,Rootstown,OH
44273,STANDARD,Seville,OH
44274,PO BOX,Sharon Center,OH
44275,STANDARD,Spencer,OH
44276,STANDARD,Sterling,OH
44278,STANDARD,Tallmadge,OH
44280,STANDARD,Valley City,OH
44281,STANDARD,Wadsworth,OH
44282,PO BOX,Wadsworth,OH
44285,PO BOX,Wayland,OH
44286,STANDARD,Richfield,OH
44287,STANDARD,West Salem,OH
44288,STANDARD,Windham,OH
44301,STANDARD,Akron,OH
44302,STANDARD,Akron,OH
44303,STANDARD,Akron,OH
44304,STANDARD,Akron,OH
44305,STANDARD,Akron,OH
44306,STANDARD,Akron,OH
44307,STANDARD,Akron,OH
44308,STANDARD,Akron,OH
44309,PO BOX,Akron,OH
44310,STANDARD,Akron,OH
44311,STANDARD,Akron,OH
44312,STANDARD,Akron,OH
44313,STANDARD,Akron,OH
44314,STANDARD,Akron,OH
44315,UNIQUE,Akron,OH
44316,UNIQUE,Akron,OH
44317,UNIQUE,Akron,OH
44319,STANDARD,Akron,OH
44320,STANDARD,Akron,OH
44321,STANDARD,Akron,OH
44322,STANDARD,Akron,OH
44325,UNIQUE,Akron,OH
44326,UNIQUE,Akron,OH
44328,UNIQUE,Akron,OH
44333,STANDARD,Akron,OH
44334,PO BOX,Fairlawn,OH
44372,PO BOX,Akron,OH
44393,UNIQUE,Akron,OH
44396,UNIQUE,Akron,OH
44398,UNIQUE,Akron,OH
44399,UNIQUE,Akron,OH
44401,STANDARD,Berlin Center,OH
44402,STANDARD,Bristolville,OH
44403,STANDARD,Brookfield,OH
44404,STANDARD,Burghill,OH
44405,STANDARD,Campbell,OH
44406,STANDARD,Canfield,OH
44408,STANDARD,Columbiana,OH
44410,STANDARD,Cortland,OH
44411,STANDARD,Deerfield,OH
44412,STANDARD,Diamond,OH
44413,STANDARD,East Palestine,OH
44415,PO BOX,Elkton,OH
44416,PO BOX,Ellsworth,OH
44417,STANDARD,Farmdale,OH
44418,STANDARD,Fowler,OH
44420,STANDARD,Girard,OH
44422,PO BOX,Greenford,OH
44423,STANDARD,Hanoverton,OH
44424,PO BOX,Hartford,OH
44425,STANDARD,Hubbard,OH
44427,STANDARD,Kensington,OH
44428,STANDARD,Kinsman,OH
44429,STANDARD,Lake Milton,OH
44430,STANDARD,Leavittsburg,OH
44431,STANDARD,Leetonia,OH
44432,STANDARD,Lisbon,OH
44436,STANDARD,Lowellville,OH
44437,STANDARD,Mc Donald,OH
44438,STANDARD,Masury,OH
44439,PO BOX,Mesopotamia,OH
44440,STANDARD,Mineral Ridge,OH
44441,STANDARD,Negley,OH
44442,STANDARD,New Middletown,OH
44443,STANDARD,New Springfield,OH
44444,STANDARD,Newton Falls,OH
44445,STANDARD,New Waterford,OH
44446,STANDARD,Niles,OH
44449,STANDARD,North Benton,OH
44450,STANDARD,North Bloomfield,OH
44451,STANDARD,North Jackson,OH
44452,STANDARD,North Lima,OH
44453,PO BOX,Orangeville,OH
44454,STANDARD,Petersburg,OH
44455,STANDARD,Rogers,OH
44460,STANDARD,Salem,OH
44470,STANDARD,Southington,OH
44471,STANDARD,Struthers,OH
44473,STANDARD,Vienna,OH
44481,STANDARD,Warren,OH
44482,PO BOX,Warren,OH
44483,STANDARD,Warren,OH
44484,STANDARD,Warren,OH
44485,STANDARD,Warren,OH
44486,UNIQUE,Warren,OH
44488,UNIQUE,Warren,OH
44490,STANDARD,Washingtonville,OH
44491,STANDARD,West Farmington,OH
44492,PO BOX,West Point,OH
44493,PO BOX,Winona,OH
44501,PO BOX,Youngstown,OH
44502,STANDARD,Youngstown,OH
44503,STANDARD,Youngstown,OH
44504,STANDARD,Youngstown,OH
44505,STANDARD,Youngstown,OH
44506,STANDARD,Youngstown,OH
44507,STANDARD,Youngstown,OH
44509,STANDARD,Youngstown,OH
44510,STANDARD,Youngstown,OH
44511,STANDARD,Youngstown,OH
44512,STANDARD,Youngstown,OH
44513,PO BOX,Youngstown,OH
44514,STANDARD,Youngstown,OH
44515,STANDARD,Youngstown,OH
44555,UNIQUE,Youngstown,OH
44601,STANDARD,Alliance,OH
44606,STANDARD,Apple Creek,OH
44607,PO BOX,Augusta,OH
44608,STANDARD,Beach City,OH
44609,STANDARD,Beloit,OH
44610,PO BOX,Berlin,OH
44611,STANDARD,Big Prairie,OH
44612,STANDARD,Bolivar,OH
44613,STANDARD,Brewster,OH
44614,STANDARD,Canal Fulton,OH
44615,STANDARD,Carrollton,OH
44617,PO BOX,Charm,OH
44618,STANDARD,Dalton,OH
44619,PO BOX,Damascus,OH
44620,STANDARD,Dellroy,OH
44621,STANDARD,Dennison,OH
44622,STANDARD,Dover,OH
44624,STANDARD,Dundee,OH
44625,STANDARD,East Rochester,OH
44626,STANDARD,East Sparta,OH
44627,STANDARD,Fredericksburg,OH
44628,STANDARD,Glenmont,OH
44629,STANDARD,Gnadenhutten,OH
44630,PO BOX,Greentown,OH
44631,STANDARD,Harlem Springs,OH
44632,STANDARD,Hartville,OH
44633,STANDARD,Holmesville,OH
44634,STANDARD,Homeworth,OH
44636,PO BOX,Kidron,OH
44637,STANDARD,Killbuck,OH
44638,STANDARD,Lakeville,OH
44639,PO BOX,Leesville,OH
44640,PO BOX,Limaville,OH
44641,STANDARD,Louisville,OH
44643,STANDARD,Magnolia,OH
44644,STANDARD,Malvern,OH
44645,STANDARD,Marshallville,OH
44646,STANDARD,Massillon,OH
44647,STANDARD,Massillon,OH
44648,PO BOX,Massillon,OH
44650,PO BOX,Maximo,OH
44651,STANDARD,Mechanicstown,OH
44652,PO BOX,Middlebranch,OH
44653,PO BOX,Midvale,OH
44654,STANDARD,Millersburg,OH
44656,STANDARD,Mineral City,OH
44657,STANDARD,Minerva,OH
44659,PO BOX,Mount Eaton,OH
44660,PO BOX,Mount Hope,OH
44661,PO BOX,Nashville,OH
44662,STANDARD,Navarre,OH
44663,STANDARD,New Philadelphia,OH
44665,PO BOX,North Georgetown,OH
44666,STANDARD,North Lawrence,OH
44667,STANDARD,Orrville,OH
44669,STANDARD,Paris,OH
44670,PO BOX,Robertsville,OH
44671,PO BOX,Sandyville,OH
44672,STANDARD,Sebring,OH
44675,STANDARD,Sherrodsville,OH
44676,STANDARD,Shreve,OH
44677,STANDARD,Smithville,OH
44678,PO BOX,Somerdale,OH
44679,PO BOX,Stillwater,OH
44680,STANDARD,Strasburg,OH
44681,STANDARD,Sugarcreek,OH
44682,PO BOX,Tuscarawas,OH
44683,STANDARD,Uhrichsville,OH
44685,STANDARD,Uniontown,OH
44687,PO BOX,Walnut Creek,OH
44688,STANDARD,Waynesburg,OH
44689,STANDARD,Wilmot,OH
44690,PO BOX,Winesburg,OH
44691,STANDARD,Wooster,OH
44693,PO BOX,Deersville,OH
44695,STANDARD,Bowerston,OH
44697,PO BOX,Zoar,OH
44699,STANDARD,Tippecanoe,OH
44701,PO BOX,Canton,OH
44702,STANDARD,Canton,OH
44703,STANDARD,Canton,OH
44704,STANDARD,Canton,OH
44705,STANDARD,Canton,OH
44706,STANDARD,Canton,OH
44707,STANDARD,Canton,OH
44708,STANDARD,Canton,OH
44709,STANDARD,Canton,OH
44710,STANDARD,Canton,OH
44711,PO BOX,Canton,OH
44714,STANDARD,Canton,OH
44718,STANDARD,Canton,OH
44720,STANDARD,North Canton,OH
44721,STANDARD,Canton,OH
44730,STANDARD,East Canton,OH
44735,PO BOX,Canton,OH
44750,UNIQUE,Canton,OH
44767,UNIQUE,Canton,OH
44799,UNIQUE,Canton,OH
44802,STANDARD,Alvada,OH
44804,STANDARD,Arcadia,OH
44805,STANDARD,Ashland,OH
44807,STANDARD,Attica,OH
44809,PO BOX,Bascom,OH
44811,STANDARD,Bellevue,OH
44813,STANDARD,Bellville,OH
44814,STANDARD,Berlin Heights,OH
44815,PO BOX,Bettsville,OH
44816,PO BOX,Birmingham,OH
44817,STANDARD,Bloomdale,OH
44818,STANDARD,Bloomville,OH
44820,STANDARD,Bucyrus,OH
44822,STANDARD,Butler,OH
44824,STANDARD,Castalia,OH
44825,PO BOX,Chatfield,OH
44826,STANDARD,Collins,OH
44827,STANDARD,Crestline,OH
44828,PO BOX,Flat Rock,OH
44830,STANDARD,Fostoria,OH
44833,STANDARD,Galion,OH
44836,STANDARD,Green Springs,OH
44837,STANDARD,Greenwich,OH
44838,PO BOX,Hayesville,OH
44839,STANDARD,Huron,OH
44840,STANDARD,Jeromesville,OH
44841,STANDARD,Kansas,OH
44842,STANDARD,Loudonville,OH
44843,STANDARD,Lucas,OH
44844,STANDARD,Mc Cutchenville,OH
44845,PO BOX,Melmore,OH
44846,STANDARD,Milan,OH
44847,STANDARD,Monroeville,OH
44848,PO BOX,Nankin,OH
44849,STANDARD,Nevada,OH
44850,PO BOX,New Haven,OH
44851,STANDARD,New London,OH
44853,STANDARD,New Riegel,OH
44854,STANDARD,New Washington,OH
44855,STANDARD,North Fairfield,OH
44856,PO BOX,North Robinson,OH
44857,STANDARD,Norwalk,OH
44859,STANDARD,Nova,OH
44860,PO BOX,Oceola,OH
44861,PO BOX,Old Fort,OH
44862,PO BOX,Ontario,OH
44864,STANDARD,Perrysville,OH
44865,STANDARD,Plymouth,OH
44866,STANDARD,Polk,OH
44867,STANDARD,Republic,OH
44870,STANDARD,Sandusky,OH
44871,PO BOX,Sandusky,OH
44874,PO BOX,Savannah,OH
44875,STANDARD,Shelby,OH
44878,STANDARD,Shiloh,OH
44880,STANDARD,Sullivan,OH
44881,PO BOX,Sulphur Springs,OH
44882,STANDARD,Sycamore,OH
44883,STANDARD,Tiffin,OH
44887,STANDARD,Tiro,OH
44888,UNIQUE,Willard,OH
44889,STANDARD,Wakeman,OH
44890,STANDARD,Willard,OH
44901,PO BOX,Mansfield,OH
44902,STANDARD,Mansfield,OH
44903,STANDARD,Mansfield,OH
44904,STANDARD,Mansfield,OH
44905,STANDARD,Mansfield,OH
44906,STANDARD,Mansfield,OH
44907,STANDARD,Mansfield,OH
44999,UNIQUE,Mansfield,OH
45001,PO BOX,Addyston,OH
45002,STANDARD,Cleves,OH
45003,STANDARD,College Corner,OH
45004,PO BOX,Collinsville,OH
45005,STANDARD,Franklin,OH
45011,STANDARD,Hamilton,OH
45012,PO BOX,Hamilton,OH
45013,STANDARD,Hamilton,OH
45014,STANDARD,Fairfield,OH
45015,STANDARD,Hamilton,OH
45018,PO BOX,Fairfield,OH
45025,UNIQUE,Hamilton,OH
45026,UNIQUE,Hamilton,OH
45030,STANDARD,Harrison,OH
45032,PO BOX,Harveysburg,OH
45033,PO BOX,Hooven,OH
45034,STANDARD,Kings Mills,OH
45036,STANDARD,Lebanon,OH
45039,STANDARD,Maineville,OH
45040,STANDARD,Mason,OH
45041,PO BOX,Miamitown,OH
45042,STANDARD,Middletown,OH
45043,UNIQUE,Middletown,OH
45044,STANDARD,Middletown,OH
45050,STANDARD,Monroe,OH
45051,STANDARD,Mount Saint Joseph,OH
45052,STANDARD,North Bend,OH
45053,STANDARD,Okeana,OH
45054,STANDARD,Oregonia,OH
45055,PO BOX,Overpeck,OH
45056,STANDARD,Oxford,OH
45061,PO BOX,Ross,OH
45062,PO BOX,Seven Mile,OH
45063,PO BOX,Shandon,OH
45064,STANDARD,Somerville,OH
45065,STANDARD,South Lebanon,OH
45066,STANDARD,Springboro,OH
45067,STANDARD,Trenton,OH
45068,STANDARD,Waynesville,OH
45069,STANDARD,West Chester,OH
45070,PO BOX,West Elkton,OH
45071,PO BOX,West Chester,OH
45101,STANDARD,Aberdeen,OH
45102,STANDARD,Amelia,OH
45103,STANDARD,Batavia,OH
45105,PO BOX,Bentonville,OH
45106,STANDARD,Bethel,OH
45107,STANDARD,Blanchester,OH
45110,PO BOX,Buford,OH
45111,STANDARD,Camp Dennison,OH
45112,PO BOX,Chilo,OH
45113,STANDARD,Clarksville,OH
45114,PO BOX,Cuba,OH
45115,PO BOX,Decatur,OH
45118,STANDARD,Fayetteville,OH
45119,PO BOX,Feesburg,OH
45120,STANDARD,Felicity,OH
45121,STANDARD,Georgetown,OH
45122,STANDARD,Goshen,OH
45123,STANDARD,Greenfield,OH
45130,STANDARD,Hamersville,OH
45131,PO BOX,Higginsport,OH
45132,PO BOX,Highland,OH
45133,STANDARD,Hillsboro,OH
45135,STANDARD,Leesburg,OH
45138,PO BOX,Lees Creek,OH
45140,STANDARD,Loveland,OH
45142,STANDARD,Lynchburg,OH
45144,STANDARD,Manchester,OH
45145,PO BOX,Marathon,OH
45146,STANDARD,Martinsville,OH
45147,PO BOX,Miamiville,OH
45148,STANDARD,Midland,OH
45150,STANDARD,Milford,OH
45152,STANDARD,Morrow,OH
45153,STANDARD,Moscow,OH
45154,STANDARD,Mount Orab,OH
45155,PO BOX,Mowrystown,OH
45156,PO BOX,Neville,OH
45157,STANDARD,New Richmond,OH
45158,PO BOX,Newtonsville,OH
45159,STANDARD,New Vienna,OH
45160,STANDARD,Owensville,OH
45162,STANDARD,Pleasant Plain,OH
45164,PO BOX,Port William,OH
45166,PO BOX,Reesville,OH
45167,STANDARD,Ripley,OH
45168,STANDARD,Russellville,OH
45169,STANDARD,Sabina,OH
45171,STANDARD,Sardinia,OH
45172,PO BOX,Sinking Spring,OH
45174,STANDARD,Terrace Park,OH
45176,STANDARD,Williamsburg,OH
45177,STANDARD,Wilmington,OH
45201,PO BOX,Cincinnati,OH
45202,STANDARD,Cincinnati,OH
45203,STANDARD,Cincinnati,OH
45204,STANDARD,Cincinnati,OH
45205,STANDARD,Cincinnati,OH
45206,STANDARD,Cincinnati,OH
45207,STANDARD,Cincinnati,OH
45208,STANDARD,Cincinnati,OH
45209,STANDARD,Cincinnati,OH
45211,STANDARD,Cincinnati,OH
45212,STANDARD,Cincinnati,OH
45213,STANDARD,Cincinnati,OH
45214,STANDARD,Cincinnati,OH
45215,STANDARD,Cincinnati,OH
45216,STANDARD,Cincinnati,OH
45217,STANDARD,Cincinnati,OH
45218,STANDARD,Cincinnati,OH
45219,STANDARD,Cincinnati,OH
45220,STANDARD,Cincinnati,OH
45221,UNIQUE,Cincinnati,OH
45222,PO BOX,Cincinnati,OH
45223,STANDARD,Cincinnati,OH
45224,STANDARD,Cincinnati,OH
45225,STANDARD,Cincinnati,OH
45226,STANDARD,Cincinnati,OH
45227,STANDARD,Cincinnati,OH
45228,STANDARD,Cincinnati,OH
45229,STANDARD,Cincinnati,OH
45230,STANDARD,Cincinnati,OH
45231,STANDARD,Cincinnati,OH
45232,STANDARD,Cincinnati,OH
45233,STANDARD,Cincinnati,OH
45234,PO BOX,Cincinnati,OH
45235,PO BOX,Cincinnati,OH
45236,STANDARD,Cincinnati,OH
45237,STANDARD,Cincinnati,OH
45238,STANDARD,Cincinnati,OH
45239,STANDARD,Cincinnati,OH
45240,STANDARD,Cincinnati,OH
45241,STANDARD,Cincinnati,OH
45242,STANDARD,Cincinnati,OH
45243,STANDARD,Cincinnati,OH
45244,STANDARD,Cincinnati,OH
45245,STANDARD,Cincinnati,OH
45246,STANDARD,Cincinnati,OH
45247,STANDARD,Cincinnati,OH
45248,STANDARD,Cincinnati,OH
45249,STANDARD,Cincinnati,OH
45250,PO BOX,Cincinnati,OH
45251,STANDARD,Cincinnati,OH
45252,STANDARD,Cincinnati,OH
45253,PO BOX,Cincinnati,OH
45254,PO BOX,Cincinnati,OH
45255,STANDARD,Cincinnati,OH
45258,PO BOX,Cincinnati,OH
45262,PO BOX,Cincinnati,OH
45263,UNIQUE,Cincinnati,OH
45264,UNIQUE,Cincinnati,OH
45267,UNIQUE,Cincinnati,OH
45268,UNIQUE,Cincinnati,OH
45269,UNIQUE,Cincinnati,OH
45270,UNIQUE,Cincinnati,OH
45271,UNIQUE,Cincinnati,OH
45273,UNIQUE,Cincinnati,OH
45274,UNIQUE,Cincinnati,OH
45275,PO BOX,Cincinnati,OH
45277,UNIQUE,Cincinnati,OH
45280,PO BOX,Cincinnati,OH
45296,UNIQUE,Cincinnati,OH
45298,UNIQUE,Cincinnati,OH
45299,UNIQUE,Cincinnati,OH
45301,PO BOX,Alpha,OH
45302,STANDARD,Anna,OH
45303,STANDARD,Ansonia,OH
45304,STANDARD,Arcanum,OH
45305,STANDARD,Bellbrook,OH
45306,STANDARD,Botkins,OH
45307,PO BOX,Bowersville,OH
45308,STANDARD,Bradford,OH
